Customer ID,Full Name,Gender,Age,State,Job Classification,Date Joined,Balance,marital,Education,Houseloan,Otherloan,Contact,Poutcome,Loan default,Customer ID
2142,Woodrow  Colon,Male,46,California,Blue Collar,19.Sep.2017,"$102,811.03 ",Married,Secondary,Yes,Yes,Cellular,Unknown,No,A02142
2143,Charlie  Wood,Male,40,California,Other,19.Sep.2017,"$55,592.04 ",Single,Secondary,Yes,No,Cellular,Unknown,No,A02143
2144,Sonya  Mullins,Male,50,California,Blue Collar,19.Sep.2017,"$3,448.24 ",Married,Tertiary,Yes,No,Cellular,Other,Yes,A02144
2145,Robert  Munoz,Male,37,California,Blue Collar,19.Sep.2017,"$96,418.73 ",Married,Secondary,No,Yes,Cellular,Unknown,No,A02145
2146,Max  Rodgers,Male,45,California,Blue Collar,19.Sep.2017,"$82,500.21 ",Married,Primary,No,No,Unknown,Unknown,No,A02146
2147,Blake  Bridges,Male,63,California,Blue Collar,19.Sep.2017,"$23,614.36 ",Married,Secondary,No,No,Cellular,Unknown,No,A02147
2148,Isabel  Cross,Female,60,California,Other,19.Sep.2017,"$66,313.36 ",Single,Secondary,No,No,Telephone,Unknown,No,A02148
2149,Shari  Silva,Female,53,California,Other,19.Sep.2017,"$83,763.61 ",Married,Tertiary,No,No,Telephone,Unknown,Yes,A02149
2150,Ruben  Nunez,Female,37,California,Other,19.Sep.2017,"$23,334.46 ",Single,Tertiary,Yes,No,Cellular,Unknown,No,A02150
2151,Brooke  Horton,Male,37,California,White Collar,19.Sep.2017,"$174,759.12 ",Married,Secondary,Yes,No,Unknown,Unknown,No,A02151
2152,Salvador  Bass,Female,27,California,Other,19.Sep.2017,"$27,761.30 ",divorced,Primary,Yes,No,Cellular,Failure,No,A02152
2153,Shari  Silva,Male,30,California,Other,19.Sep.2017,"$124,699.51 ",Single,Secondary,No,No,Cellular,Unknown,No,A02153
2154,Paulette  Spencer,Female,29,California,White Collar,20.Sep.2017,"$60,679.84 ",Married,Primary,Yes,No,Cellular,Unknown,No,A02154
2155,Cecilia  Manning,Male,36,California,White Collar,20.Sep.2017,"$58,781.85 ",Married,Secondary,Yes,No,Unknown,Unknown,No,A02155
2156,Lula  Daniels,Male,43,California,White Collar,20.Sep.2017,"$7,543.76 ",Married,Primary,Yes,No,Unknown,Unknown,No,A02156
2157,Felicia  Jennings,Male,28,California,Other,20.Sep.2017,"$58,097.58 ",Married,Secondary,Yes,No,Telephone,Unknown,No,A02157
2158,Austin  Reynolds,Male,61,California,Other,20.Sep.2017,"$48,415.84 ",Married,Secondary,No,Yes,Cellular,Unknown,No,A02158
2159,Jenny  Garcia,Male,31,California,Blue Collar,20.Sep.2017,"$27,870.03 ",Married,Tertiary,No,No,Cellular,Unknown,No,A02159
2160,Isabel  Cross,Female,51,California,Other,20.Sep.2017,"$74,797.40 ",Married,Secondary,No,No,Cellular,Failure,Yes,A02160
2161,Billie  Chandler,Male,46,California,Blue Collar,20.Sep.2017,"$11,240.79 ",Married,Tertiary,No,No,Cellular,Unknown,No,A02161
2162,Nellie  Joseph,Female,35,California,White Collar,20.Sep.2017,"$101,754.31 ",Married,Primary,No,No,Cellular,Unknown,No,A02162
2163,Brooke  Horton,Female,43,California,White Collar,20.Sep.2017,"$111,121.82 ",Single,Secondary,No,No,Cellular,Unknown,No,A02163
2164,Colleen  Warren,Female,31,California,White Collar,20.Sep.2017,"$91,920.36 ",Married,Secondary,Yes,No,Cellular,Unknown,No,A02164
2165,Rachel  Gomez,Male,26,California,Other,20.Sep.2017,"$39,051.24 ",Married,Secondary,Yes,Yes,Unknown,Unknown,No,A02165
2166,Tracy  Reed,Female,27,California,Blue Collar,20.Sep.2017,"$2,831.18 ",Married,Secondary,Yes,No,Unknown,Unknown,No,A02166
2167,Felicia  Jennings,Male,29,California,White Collar,21.Sep.2017,"$114,204.27 ",Married,Secondary,Yes,No,Telephone,Other,No,A02167
2168,Lynette  Brewer,Female,42,California,White Collar,21.Sep.2017,"$7,838.18 ",Married,Primary,No,No,Cellular,Unknown,No,A02168
2169,Arturo  Francis,Female,27,California,White Collar,21.Sep.2017,$538.28 ,Married,Secondary,Yes,No,Cellular,Unknown,Yes,A02169
2170,Blake  Bridges,Male,32,California,White Collar,21.Sep.2017,"$80,731.22 ",Single,Secondary,No,No,Cellular,Unknown,No,A02170
2171,Andrew  Meyer,Male,33,California,White Collar,21.Sep.2017,"$4,044.64 ",divorced,Tertiary,Yes,No,Unknown,Unknown,No,A02171
2172,Lance  Yates,Male,34,California,White Collar,21.Sep.2017,"$20,909.06 ",Married,Secondary,Yes,Yes,Cellular,Unknown,No,A02172
2173,Herman  Williams,Female,28,California,White Collar,21.Sep.2017,"$131,476.61 ",Single,Primary,Yes,No,Unknown,Unknown,No,A02173
2174,Sandra  Floyd,Female,36,California,White Collar,21.Sep.2017,"$72,628.36 ",Married,Unknown,Yes,No,Unknown,Unknown,No,A02174
2175,Austin  Reynolds,Male,50,California,White Collar,21.Sep.2017,"$75,679.72 ",Married,Secondary,Yes,No,Telephone,Unknown,No,A02175
2176,Nellie  Joseph,Female,28,California,Blue Collar,21.Sep.2017,"$59,098.82 ",divorced,Tertiary,No,No,Unknown,Unknown,No,A02176
2177,Lee  Mack,Male,41,California,Blue Collar,21.Sep.2017,"$91,801.99 ",Single,Secondary,Yes,No,Cellular,Success,Yes,A02177
2178,Kyle  Carr,Female,55,California,White Collar,21.Sep.2017,"$29,173.73 ",Single,Secondary,Yes,No,Unknown,Unknown,No,A02178
2179,Robert  Munoz,Female,43,California,Blue Collar,21.Sep.2017,"$13,625.67 ",Married,Secondary,No,No,Cellular,Unknown,No,A02179
2180,Brooke  Horton,Female,31,California,White Collar,21.Sep.2017,"$30,000.72 ",Married,Tertiary,No,No,Cellular,Unknown,No,A02180
2181,Cindy  Becker,Male,32,California,White Collar,22.Sep.2017,"$48,549.60 ",Married,Secondary,Yes,No,Cellular,Unknown,No,A02181
2182,Ernest  Davis,Female,36,California,White Collar,22.Sep.2017,"$40,418.10 ",Single,Secondary,Yes,No,Cellular,Failure,No,A02182
2183,Bobbie  Ryan,Female,33,California,White Collar,22.Sep.2017,"$47,605.85 ",Married,Secondary,Yes,No,Cellular,Unknown,Yes,A02183
2184,Brooke  Horton,Male,35,California,White Collar,22.Sep.2017,"$49,480.90 ",Married,Primary,No,Yes,Cellular,Unknown,No,A02184
2185,Max  Rodgers,Male,32,California,White Collar,22.Sep.2017,"$4,630.78 ",Married,Tertiary,Yes,Yes,Cellular,Unknown,No,A02185
2186,Max  Rodgers,Male,53,California,Blue Collar,22.Sep.2017,"$73,469.72 ",Married,Secondary,Yes,No,Cellular,Failure,No,A02186
2187,Ellen  Weaver,Female,46,California,Other,22.Sep.2017,"$20,158.94 ",Married,Secondary,No,No,Unknown,Unknown,No,A02187
2188,Billie  Chandler,Female,28,California,Blue Collar,22.Sep.2017,"$141,480.67 ",Married,Primary,No,No,Telephone,Unknown,No,A02188
2189,Cindy  Becker,Female,29,California,White Collar,22.Sep.2017,"$148,592.13 ",Single,Secondary,Yes,No,Cellular,Success,No,A02189
2190,Dan  Peterson,Female,28,California,White Collar,23.Sep.2017,"$17,236.84 ",Married,Primary,Yes,Yes,Unknown,Unknown,No,A02190
2191,Willie  Vega,Male,32,California,White Collar,23.Sep.2017,"$96,567.19 ",Married,Tertiary,No,No,Cellular,Unknown,No,A02191
2192,Cassandra  Franklin,Male,28,California,Other,23.Sep.2017,"$116,988.88 ",Married,Tertiary,No,No,Cellular,Unknown,No,A02192
2193,Isabel  Cross,Male,18,California,Blue Collar,23.Sep.2017,"$93,407.00 ",Single,Secondary,Yes,Yes,Cellular,Unknown,No,A02193
2194,Salvador  Bass,Female,45,California,Blue Collar,23.Sep.2017,"$18,667.28 ",Single,Unknown,Yes,No,Cellular,Unknown,No,A02194
2195,Marion  Glover,Female,26,California,White Collar,23.Sep.2017,"$88,290.97 ",Married,Tertiary,No,Yes,Cellular,Unknown,No,A02195
2196,Jenny  Garcia,Female,32,California,Blue Collar,23.Sep.2017,"$75,059.36 ",Single,Primary,Yes,No,Unknown,Unknown,Yes,A02196
2197,Ruben  Nunez,Male,18,California,White Collar,23.Sep.2017,"$1,253.57 ",divorced,Tertiary,Yes,No,Cellular,Failure,No,A02197
2198,Isabel  Cross,Female,20,California,White Collar,23.Sep.2017,"$77,468.01 ",Married,Secondary,Yes,Yes,Unknown,Unknown,No,A02198
2199,Herman  Williams,Female,31,California,Other,23.Sep.2017,"$110,432.57 ",Married,Secondary,No,Yes,Cellular,Unknown,No,A02199
2200,Carla  Mccormick,Male,27,California,White Collar,23.Sep.2017,"$49,782.48 ",divorced,Secondary,No,Yes,Cellular,Unknown,No,A02200
2201,Donna  Reid,Male,40,California,White Collar,23.Sep.2017,"$56,286.93 ",Married,Secondary,No,No,Cellular,Unknown,No,A02201
2202,Salvador  Bass,Male,49,California,Blue Collar,23.Sep.2017,"$30,460.13 ",Single,Tertiary,Yes,No,Unknown,Unknown,No,A02202
2203,Ben  Perez,Male,43,California,Blue Collar,23.Sep.2017,"$49,449.94 ",Married,Tertiary,Yes,Yes,Unknown,Unknown,Yes,A02203
2204,Joey  Wong,Female,44,California,White Collar,23.Sep.2017,"$55,079.04 ",Single,Tertiary,No,No,Cellular,Unknown,No,A02204
2205,Max  Rodgers,Female,47,California,White Collar,23.Sep.2017,"$43,350.87 ",Married,Secondary,No,No,Unknown,Unknown,No,A02205
2206,Rachel  Gomez,Female,55,California,Other,23.Sep.2017,"$115,093.09 ",divorced,Secondary,No,No,Cellular,Unknown,No,A02206
2207,Mable  Lindsey,Male,54,California,Blue Collar,23.Sep.2017,"$114,087.36 ",Married,Tertiary,No,No,Cellular,Unknown,No,A02207
2208,Fernando  Rowe,Male,56,California,Blue Collar,23.Sep.2017,"$15,882.76 ",Single,Secondary,Yes,No,Unknown,Unknown,No,A02208
2209,Drew  Rogers,Female,29,California,Blue Collar,23.Sep.2017,"$11,363.30 ",Married,Secondary,Yes,No,Cellular,Unknown,No,A02209
2210,Robert  Munoz,Male,33,California,White Collar,23.Sep.2017,"$66,573.94 ",Married,Secondary,No,No,Cellular,Unknown,No,A02210
2211,Salvador  Bass,Female,27,California,Other,23.Sep.2017,"$56,693.85 ",Married,Tertiary,No,No,Unknown,Unknown,No,A02211
2212,Della  Jensen,Female,24,California,Other,23.Sep.2017,"$99,785.76 ",divorced,Tertiary,No,No,Cellular,Unknown,No,A02212
2213,Billie  Chandler,Female,27,California,Other,23.Sep.2017,"$97,156.69 ",Married,Tertiary,Yes,No,Cellular,Failure,Yes,A02213
2214,Salvador  Bass,Male,40,California,Other,24.Sep.2017,"$23,332.91 ",Single,Secondary,No,No,Cellular,Failure,Yes,A02214
2215,Drew  Rogers,Male,33,California,White Collar,24.Sep.2017,"$92,353.55 ",divorced,Secondary,Yes,No,Unknown,Unknown,No,A02215
2216,Tracy  Reed,Male,40,California,White Collar,24.Sep.2017,"$38,687.96 ",Single,Unknown,Yes,No,Cellular,Other,No,A02216
2217,Elbert  Klein,Male,41,California,White Collar,24.Sep.2017,"$40,040.55 ",Married,Secondary,No,No,Unknown,Unknown,No,A02217
2218,Peter  Hodges,Female,29,California,White Collar,24.Sep.2017,"$177,787.16 ",Married,Tertiary,No,No,Unknown,Unknown,No,A02218
2219,Carla  Mccormick,Female,37,California,Blue Collar,24.Sep.2017,"$81,629.55 ",Married,Primary,Yes,No,Cellular,Unknown,No,A02219
2220,Edwin  Malone,Male,26,California,White Collar,24.Sep.2017,"$43,679.07 ",Married,Secondary,Yes,No,Cellular,Unknown,Yes,A02220
2221,Salvador  Bass,Male,37,California,White Collar,24.Sep.2017,"$18,148.96 ",Married,Secondary,Yes,Yes,Cellular,Failure,Yes,A02221
2222,Cecilia  Manning,Female,46,California,White Collar,24.Sep.2017,"$89,016.69 ",Married,Tertiary,No,No,Cellular,Unknown,No,A02222
2223,Pauline  Beck,Male,48,California,White Collar,24.Sep.2017,"$79,507.06 ",Married,Secondary,Yes,No,Unknown,Unknown,No,A02223
2224,Austin  Reynolds,Female,39,California,White Collar,24.Sep.2017,"$28,929.18 ",divorced,Secondary,Yes,Yes,Unknown,Unknown,No,A02224
2225,Elbert  Klein,Female,37,California,White Collar,24.Sep.2017,"$21,804.75 ",Single,Tertiary,Yes,No,Cellular,Unknown,No,A02225
2226,Allan  Ramos,Female,31,California,White Collar,24.Sep.2017,"$70,717.73 ",Single,Tertiary,No,No,Cellular,Unknown,No,A02226
2227,Shari  Silva,Male,46,California,White Collar,24.Sep.2017,"$43,890.51 ",Married,Tertiary,Yes,No,Cellular,Unknown,No,A02227
2228,Paulette  Spencer,Female,34,California,White Collar,24.Sep.2017,"$62,071.37 ",Single,Tertiary,No,No,Cellular,Unknown,No,A02228
2229,Eric  Rose,Male,37,California,Blue Collar,24.Sep.2017,"$44,994.46 ",Married,Secondary,No,No,Cellular,Unknown,No,A02229
2230,Tracy  Reed,Female,22,California,White Collar,24.Sep.2017,"$49,172.73 ",divorced,Secondary,Yes,Yes,Unknown,Unknown,No,A02230
2231,Elaine  Ellis,Female,32,California,White Collar,24.Sep.2017,"$55,642.28 ",Single,Secondary,No,Yes,Cellular,Unknown,No,A02231
2232,Tiffany  May,Female,33,California,Other,24.Sep.2017,"$54,789.42 ",Single,Tertiary,No,No,Cellular,Unknown,No,A02232
2233,Lynette  Brewer,Female,31,California,Blue Collar,24.Sep.2017,"$94,698.96 ",Married,Secondary,Yes,No,Cellular,Unknown,No,A02233
2234,Ben  Perez,Female,20,California,White Collar,24.Sep.2017,"$25,850.78 ",Married,Secondary,Yes,No,Cellular,Unknown,Yes,A02234
2235,Iris  Underwood,Male,40,California,White Collar,24.Sep.2017,"$37,934.81 ",Married,Secondary,Yes,No,Cellular,Unknown,No,A02235
2236,Edwin  Malone,Female,42,California,White Collar,24.Sep.2017,"$26,314.85 ",Single,Tertiary,No,Yes,Cellular,Failure,No,A02236
2237,Marion  Glover,Male,36,California,White Collar,24.Sep.2017,"$58,250.37 ",divorced,Secondary,Yes,No,Unknown,Unknown,No,A02237
2238,Bethany  Pena,Male,34,California,White Collar,24.Sep.2017,"$13,725.45 ",Married,Secondary,Yes,Yes,Cellular,Unknown,No,A02238
2239,Robert  Munoz,Male,34,California,White Collar,24.Sep.2017,"$73,054.99 ",Married,Tertiary,Yes,No,Cellular,Unknown,No,A02239
2240,Bethany  Pena,Female,36,California,White Collar,24.Sep.2017,"$49,547.01 ",Married,Secondary,Yes,No,Cellular,Unknown,No,A02240
2241,Salvador  Bass,Male,37,California,White Collar,24.Sep.2017,"$125,080.43 ",Married,Secondary,Yes,No,Cellular,Unknown,No,A02241
2242,Beth  Tucker,Male,31,California,White Collar,24.Sep.2017,"$57,255.10 ",Married,Primary,Yes,No,Unknown,Unknown,No,A02242
2243,Robert  Munoz,Female,44,California,White Collar,24.Sep.2017,"$41,074.06 ",Single,Secondary,No,Yes,Cellular,Failure,No,A02243
2244,Ellen  Weaver,Female,38,California,White Collar,24.Sep.2017,"$7,541.27 ",Married,Secondary,Yes,No,Unknown,Unknown,No,A02244
2245,Bernadette  Page,Male,24,California,White Collar,24.Sep.2017,"$78,912.75 ",Single,Tertiary,Yes,Yes,Cellular,Unknown,No,A02245
2246,Felicia  Jennings,Female,52,California,Blue Collar,24.Sep.2017,"$65,353.31 ",Married,Secondary,Yes,No,Cellular,Unknown,No,A02246
2247,Kyle  Carr,Male,43,California,Other,24.Sep.2017,"$12,110.54 ",Single,Secondary,Yes,Yes,Cellular,Unknown,No,A02247
2248,Willie  Vega,Male,19,California,Other,24.Sep.2017,"$45,807.21 ",Married,Secondary,Yes,Yes,Unknown,Unknown,No,A02248
2249,Elvira  Bowman,Female,52,California,Other,24.Sep.2017,"$97,043.22 ",Married,Secondary,Yes,No,Unknown,Unknown,No,A02249
2250,Sandra  Floyd,Male,48,California,Other,24.Sep.2017,"$48,819.37 ",divorced,Tertiary,No,No,Cellular,Failure,No,A02250
2251,Christina  Fuller,Female,61,California,Other,24.Sep.2017,"$28,179.10 ",Married,Tertiary,Yes,No,Cellular,Unknown,No,A02251
2252,Max  Rodgers,Male,48,California,Blue Collar,24.Sep.2017,"$35,411.64 ",Married,Tertiary,No,No,Cellular,Success,Yes,A02252
2253,Lynette  Brewer,Female,50,California,Other,24.Sep.2017,"$22,140.33 ",Married,Primary,No,No,Cellular,Unknown,No,A02253
2254,Mable  Lindsey,Male,45,California,Blue Collar,24.Sep.2017,"$96,514.31 ",Single,Secondary,No,No,Cellular,Unknown,No,A02254
2255,Ellen  Weaver,Male,39,California,Blue Collar,24.Sep.2017,"$41,381.49 ",Married,Tertiary,Yes,No,Unknown,Unknown,No,A02255
2256,Herman  Williams,Male,58,California,Other,24.Sep.2017,"$70,317.96 ",Single,Tertiary,Yes,No,Cellular,Failure,No,A02256
2257,Brooke  Horton,Female,51,California,Other,24.Sep.2017,"$24,359.49 ",Single,Secondary,No,No,Cellular,Unknown,No,A02257
2258,Jenny  Garcia,Female,50,California,Other,24.Sep.2017,"$47,637.36 ",Married,Secondary,No,No,Unknown,Unknown,No,A02258
2259,Sonya  Mullins,Male,42,California,Blue Collar,24.Sep.2017,"$81,873.18 ",Married,Primary,No,No,Cellular,Unknown,No,A02259
2260,Peter  Hodges,Female,43,California,Other,24.Sep.2017,"$14,980.25 ",Married,Tertiary,Yes,No,Cellular,Unknown,Yes,A02260
2261,Don  Gonzales,Male,50,California,Other,24.Sep.2017,"$49,492.67 ",divorced,Secondary,No,No,Cellular,Unknown,No,A02261
2262,Lula  Daniels,Female,50,California,Other,24.Sep.2017,"$41,963.76 ",Single,Secondary,No,No,Cellular,Unknown,No,A02262
2263,Willie  Vega,Female,61,California,Blue Collar,24.Sep.2017,"$72,229.63 ",Single,Tertiary,No,No,Cellular,Unknown,No,A02263
2264,Jenny  Garcia,Male,45,California,Other,24.Sep.2017,"$15,683.21 ",Married,Secondary,Yes,No,Cellular,Failure,No,A02264
2265,Peter  Hodges,Female,25,California,White Collar,24.Sep.2017,"$60,498.76 ",Married,Tertiary,No,No,Cellular,Unknown,No,A02265
2266,Sonya  Mullins,Male,33,California,Other,24.Sep.2017,"$56,848.96 ",Married,Tertiary,Yes,No,Unknown,Unknown,No,A02266
2267,Isabel  Cross,Female,25,California,Other,24.Sep.2017,"$7,571.46 ",Married,Secondary,No,No,Cellular,Success,No,A02267
2268,Ernest  Davis,Male,18,California,White Collar,24.Sep.2017,"$40,794.90 ",Single,Primary,No,No,Unknown,Unknown,No,A02268
2269,Colleen  Warren,Male,26,California,White Collar,24.Sep.2017,"$87,161.51 ",Single,Secondary,Yes,No,Unknown,Unknown,No,A02269
2270,Ben  Perez,Male,35,California,White Collar,24.Sep.2017,"$17,240.58 ",Single,Secondary,Yes,No,Unknown,Unknown,No,A02270
2271,Sonya  Mullins,Male,37,California,Other,24.Sep.2017,"$60,987.96 ",Married,Secondary,Yes,No,Unknown,Unknown,No,A02271
2272,Beth  Tucker,Male,22,California,Blue Collar,24.Sep.2017,"$22,011.34 ",Single,Tertiary,Yes,No,Cellular,Failure,No,A02272
2273,Marion  Glover,Male,46,California,Blue Collar,24.Sep.2017,"$55,101.64 ",divorced,Tertiary,Yes,Yes,Unknown,Unknown,No,A02273
2274,Elbert  Klein,Male,25,California,Other,24.Sep.2017,"$61,487.57 ",Married,Primary,Yes,No,Unknown,Unknown,No,A02274
2275,Trevor  Jones,Female,36,California,White Collar,24.Sep.2017,"$126,777.96 ",Single,Secondary,Yes,No,Cellular,Unknown,Yes,A02275
2276,Trevor  Jones,Female,27,California,White Collar,24.Sep.2017,"$75,817.60 ",Married,Tertiary,Yes,No,Cellular,Unknown,No,A02276
2277,Guillermo  Potter,Female,38,California,Other,24.Sep.2017,"$20,766.88 ",Married,Primary,Yes,Yes,Telephone,Unknown,No,A02277
2278,Salvador  Bass,Female,33,California,Other,24.Sep.2017,$198.15 ,Married,Secondary,No,No,Cellular,Other,No,A02278
2279,Robert  Munoz,Female,29,California,Other,24.Sep.2017,"$110,966.36 ",Single,Secondary,No,No,Cellular,Unknown,No,A02279
2280,Joey  Wong,Male,29,California,Blue Collar,24.Sep.2017,"$16,686.16 ",Married,Secondary,Yes,No,Cellular,Unknown,No,A02280
2281,Della  Jensen,Female,49,California,White Collar,25.Sep.2017,"$51,332.55 ",Single,Secondary,Yes,No,Unknown,Unknown,No,A02281
2282,Cassandra  Franklin,Male,32,California,White Collar,25.Sep.2017,"$88,538.06 ",Married,Secondary,No,No,Cellular,Unknown,No,A02282
2283,Drew  Rogers,Female,38,California,White Collar,25.Sep.2017,"$143,498.45 ",Single,Primary,Yes,No,Unknown,Unknown,No,A02283
2284,Mable  Lindsey,Male,29,California,Blue Collar,25.Sep.2017,"$51,178.22 ",Married,Tertiary,Yes,No,Cellular,Unknown,No,A02284
2285,Sandra  Floyd,Female,31,California,Other,25.Sep.2017,"$7,373.54 ",Married,Secondary,Yes,No,Unknown,Unknown,No,A02285
2286,Isabel  Cross,Female,28,California,White Collar,25.Sep.2017,"$159,824.12 ",Married,Secondary,Yes,No,Cellular,Unknown,No,A02286
2287,Paulette  Spencer,Female,36,California,Blue Collar,25.Sep.2017,"$73,655.82 ",Single,Secondary,No,No,Cellular,Unknown,No,A02287
2288,Salvador  Bass,Male,51,California,Blue Collar,25.Sep.2017,"$84,669.21 ",Married,Tertiary,No,No,Unknown,Unknown,No,A02288
2289,Felicia  Jennings,Male,42,California,Blue Collar,25.Sep.2017,"$122,468.99 ",Married,Secondary,No,No,Cellular,Unknown,No,A02289
2290,Cecilia  Manning,Male,45,California,White Collar,25.Sep.2017,"$72,137.46 ",Single,Secondary,No,No,Unknown,Unknown,No,A02290
2291,Rachel  Gomez,Male,36,California,Blue Collar,25.Sep.2017,"$23,440.33 ",Married,Tertiary,Yes,No,Cellular,Unknown,No,A02291
2292,Isabel  Cross,Male,53,California,Other,25.Sep.2017,"$100,776.52 ",Married,Secondary,No,No,Unknown,Unknown,No,A02292
2293,Brooke  Horton,Male,49,California,Blue Collar,25.Sep.2017,"$1,304.90 ",Single,Tertiary,No,No,Cellular,Unknown,No,A02293
2294,Pauline  Beck,Male,41,California,Blue Collar,25.Sep.2017,"$139,395.00 ",Married,Secondary,Yes,Yes,Cellular,Failure,No,A02294
2295,Ruben  Nunez,Male,52,California,Other,25.Sep.2017,"$40,333.55 ",Married,Secondary,No,Yes,Cellular,Other,No,A02295
2296,Lee  Mack,Male,45,California,Blue Collar,25.Sep.2017,"$16,266.66 ",Married,Secondary,No,Yes,Unknown,Unknown,No,A02296
2297,Arturo  Francis,Female,30,California,White Collar,25.Sep.2017,"$175,833.51 ",Married,Secondary,Yes,No,Cellular,Unknown,Yes,A02297
2298,Max  Rodgers,Male,37,California,Blue Collar,25.Sep.2017,"$120,632.69 ",Married,Tertiary,No,No,Cellular,Unknown,No,A02298
2299,Eddie  Green,Female,37,California,Blue Collar,25.Sep.2017,"$89,506.40 ",Married,Tertiary,Yes,No,Unknown,Unknown,No,A02299
2300,Cecilia  Manning,Male,34,California,White Collar,26.Sep.2017,"$121,455.52 ",Married,Tertiary,Yes,No,Unknown,Unknown,No,A02300
2301,Patty  Thompson,Female,36,California,White Collar,26.Sep.2017,"$96,349.45 ",Married,Secondary,No,No,Cellular,Unknown,No,A02301
2302,Drew  Rogers,Male,28,California,Other,26.Sep.2017,"$17,648.33 ",divorced,Secondary,No,Yes,Cellular,Unknown,No,A02302
2303,Don  Gonzales,Female,45,California,Blue Collar,26.Sep.2017,"$33,461.72 ",Single,Secondary,Yes,No,Cellular,Failure,No,A02303
2304,Elbert  Klein,Female,51,California,White Collar,26.Sep.2017,"$120,782.94 ",Married,Unknown,No,No,Unknown,Unknown,No,A02304
2305,Elvira  Bowman,Female,34,California,Other,26.Sep.2017,"$33,481.15 ",Married,Secondary,No,No,Cellular,Unknown,No,A02305
2306,Carla  Mccormick,Male,31,California,White Collar,26.Sep.2017,"$173,912.66 ",divorced,Secondary,Yes,No,Unknown,Unknown,No,A02306
2307,Lynette  Brewer,Female,43,California,White Collar,26.Sep.2017,"$158,313.48 ",Married,Tertiary,Yes,No,Cellular,Failure,No,A02307
2308,Shari  Silva,Male,49,California,Blue Collar,26.Sep.2017,"$112,864.94 ",divorced,Tertiary,No,No,Unknown,Unknown,No,A02308
2309,Dan  Peterson,Female,45,California,Other,26.Sep.2017,"$106,416.19 ",divorced,Tertiary,Yes,No,Unknown,Unknown,No,A02309
2310,Cindy  Becker,Male,48,California,White Collar,26.Sep.2017,"$80,716.48 ",Married,Tertiary,No,No,Cellular,Unknown,No,A02310
2311,Brooke  Horton,Male,64,California,Blue Collar,26.Sep.2017,"$15,409.75 ",Married,Tertiary,No,No,Cellular,Unknown,No,A02311
2312,Nellie  Joseph,Male,53,California,Blue Collar,26.Sep.2017,"$97,707.34 ",Married,Tertiary,Yes,No,Unknown,Unknown,No,A02312
2313,Cassandra  Franklin,Male,45,California,Other,26.Sep.2017,"$115,133.64 ",Married,Secondary,Yes,No,Unknown,Unknown,No,A02313
2314,Bobbie  Ryan,Female,20,California,White Collar,26.Sep.2017,"$48,988.97 ",divorced,Tertiary,Yes,No,Cellular,Unknown,No,A02314
2315,Drew  Rogers,Female,35,California,Blue Collar,26.Sep.2017,"$120,235.01 ",divorced,Primary,No,No,Cellular,Unknown,No,A02315
2316,Donna  Reid,Female,34,California,White Collar,26.Sep.2017,"$20,908.63 ",Single,Tertiary,Yes,No,Unknown,Unknown,No,A02316
2317,Rachel  Gomez,Female,19,California,Blue Collar,26.Sep.2017,"$95,490.16 ",Married,Tertiary,Yes,No,Cellular,Unknown,No,A02317
2318,Shari  Silva,Female,31,California,Other,26.Sep.2017,"$41,293.97 ",Single,Primary,No,No,Cellular,Unknown,No,A02318
2319,Trevor  Jones,Female,40,California,White Collar,26.Sep.2017,"$9,760.58 ",Married,Secondary,Yes,No,Cellular,Failure,No,A02319
2320,Ernest  Davis,Male,27,California,White Collar,27.Sep.2017,"$81,557.21 ",Married,Secondary,No,No,Cellular,Unknown,No,A02320
2321,Kyle  Carr,Female,46,California,White Collar,27.Sep.2017,"$39,659.07 ",Single,Tertiary,No,No,Unknown,Unknown,No,A02321
2322,Robert  Munoz,Female,43,California,White Collar,27.Sep.2017,"$11,693.24 ",Single,Secondary,Yes,No,Unknown,Unknown,Yes,A02322
2323,Patty  Thompson,Male,40,California,Blue Collar,27.Sep.2017,"$106,519.07 ",Married,Primary,No,No,Cellular,Unknown,No,A02323
2324,Tracy  Reed,Male,37,California,Other,27.Sep.2017,"$9,001.19 ",Married,Secondary,No,No,Cellular,Unknown,No,A02324
2325,Tiffany  May,Female,45,California,Other,27.Sep.2017,"$101,925.93 ",Married,Secondary,Yes,Yes,Unknown,Unknown,No,A02325
2326,Lance  Yates,Female,45,California,White Collar,27.Sep.2017,"$88,579.36 ",Single,Secondary,Yes,No,Cellular,Other,No,A02326
2327,Andrew  Meyer,Male,31,California,White Collar,27.Sep.2017,"$18,499.12 ",Married,Secondary,Yes,No,Unknown,Unknown,No,A02327
2328,Jenny  Garcia,Female,37,California,Blue Collar,27.Sep.2017,"$38,772.21 ",Married,Secondary,Yes,Yes,Unknown,Unknown,No,A02328
2329,Bobbie  Ryan,Female,53,California,Other,27.Sep.2017,"$62,244.13 ",Single,Secondary,Yes,No,Cellular,Unknown,No,A02329
2330,Della  Jensen,Male,58,California,Other,27.Sep.2017,"$87,631.30 ",divorced,Secondary,Yes,No,Cellular,Unknown,No,A02330
2331,Blake  Bridges,Male,52,California,Blue Collar,27.Sep.2017,"$95,610.03 ",Single,Secondary,Yes,No,Cellular,Unknown,No,A02331
